There was once a farmer and his wife.[anki:play:q:0]	Existia/Havia/Tinha uma vez (era uma vez) um fazendeiro e sua esposa.
Stir the rice until it is coated with butter.[anki:play:q:0]	coat noun UK /kəʊt/ US /koʊt/ A1 a piece of clothing that you wear over your other clothes when you are outside casaco the fur that covers an animal’s body pelo (animal) a layer of a liquid over a surface camada, mão, demão coat verb UK /kəʊt/ US /koʊt/ to cover something with a thin layer of something cobrir, banhar, revestir
Stir the mixture until it is smooth.[anki:play:q:0]	stir verb UK /stɜːr/ US /stɜr/ present participle stirring | past tense and past participle stirred B1 to mix food or liquid by moving a spoon round and round in it mexer, misturar to move slightly agitar-se, mexer-se, movimentar-se stir noun UK /stɜːr/ US /stɜr/ the action of mixing food or liquid with a spoon mexida, misturada
The baby stirred in her sleep.[anki:play:q:0]	stir verb UK /stɜːr/ US /stɜr/ present participle stirring | past tense and past participle stirred B1 to mix food or liquid by moving a spoon round and round in it mexer, misturar to move slightly agitar-se, mexer-se, movimentar-se stir noun UK /stɜːr/ US /stɜr/ the action of mixing food or liquid with a spoon mexida, misturada
Could you give the soup a stir?[anki:play:q:0]	stir noun UK /stɜːr/ US /stɜr/ the action of mixing food or liquid with a spoon mexida, misturada
an itchy nose[anki:play:q:0]	itchy adjective UK /ˈɪtʃ·i/ US /ˈɪtʃ·i/ comparative itchier | superlative itchiest If a part of your body is itchy, you want to rub it. que coça
He rubbed himself dry with a towel.[anki:play:q:0]	rub verb UK /rʌb/ US /rʌb/ present participle rubbing | past tense and past participle rubbed to press your hand or a cloth on a surface and move it backwards and forwards esfregar
Rub the stain with a damp cloth.[anki:play:q:0]	rub verb UK /rʌb/ US /rʌb/ present participle rubbing | past tense and past participle rubbed to press your hand or a cloth on a surface and move it backwards and forwards esfregar
The book was abridged for children.[anki:play:q:0]	abridge verb UK /əˈbrɪdʒ/ US to make a book, play, or piece of writing shorter by removing details and information that is not important resumir
the abridged edition of her novel[anki:play:q:0]	abridge verb UK /əˈbrɪdʒ/ US to make a book, play, or piece of writing shorter by removing details and information that is not important resumir abridged adjective UK /əˈbrɪdʒd/ US resumido abridgment noun
a blood stain[anki:play:q:0]	stain noun UK /steɪn/ US /steɪn/ a dirty mark on something that is difficult to remove mancha stain verb UK /steɪn/ US /steɪn/ to leave a dirty mark on something that is difficult to remove, or to become dirty in this way manchar
a stain on the carpet[anki:play:q:0]	stain noun UK /steɪn/ US /steɪn/ a dirty mark on something that is difficult to remove mancha stain verb UK /steɪn/ US /steɪn/ to leave a dirty mark on something that is difficult to remove, or to become dirty in this way manchar
I spilled my drink and stained my trousers.[anki:play:q:0]	stain noun UK /steɪn/ US /steɪn/ a dirty mark on something that is difficult to remove mancha stain verb UK /steɪn/ US /steɪn/ to leave a dirty mark on something that is difficult to remove, or to become dirty in this way manchar
It was cold and damp outside.[anki:play:q:0]	damp adjective UK /dæmp/ US /dæmp/ slightly wet, usually in a bad way úmido
damp socks[anki:play:q:0]	damp adjective UK /dæmp/ US /dæmp/ slightly wet, usually in a bad way úmido
She hated the damp of the tropics.[anki:play:q:0]	damp adjective UK /dæmp/ US /dæmp/ slightly wet, usually in a bad way úmido damp noun [ no plural ] UK /dæmp/ US /dæmp/ (also dampness /dæmp·nəs/ /dæmp·nəs/) conditions that are slightly wet
The dog was chasing a rabbit.[anki:play:q:0]	chase verb UK /tʃeɪs/ US /tʃeɪs/ present participle chasing | past tense and past participle chased to run after someone or something in order to catch them or it caçar, correr atrás de, enxotar
You're lying again, scumbag.[anki:play:q:0]	scumbag noun offensive UK /ˈskʌm.bæɡ/ US /ˈskʌm.bæɡ/ a very unpleasant person who has done something dishonest or unacceptable canalha
I bolted the door before going to bed.[anki:play:q:0]	bolt verb UK /bəʊlt/ US /boʊlt/ to lock a door or window with a bolt trancar
The cat bolted when it saw the dog.[anki:play:q:0]	bolt verb UK /bəʊlt/ US /boʊlt/ to suddenly run away sair correndo
That was a dumb thing to do.[anki:play:q:0]	dumb adjective UK /dʌm/ US /dʌm/ US informal stupid or silly burro, idiota
Lucy didn’t seem her usual cheerful self today.[anki:play:q:0]	selves UK /selvz/ US plural of self plural de “self” self noun UK /self/ US /self/ plural selves /selvz/ /selvz/ your character personalidade
Our landlord redecorated the bedroom, but it was such a botched job that we decided to redo it.[anki:play:q:0]	botched adjective UK /bɒtʃt/ /bɑːtʃt/ (UK also bodged) used to describe something, usually a job, that is done badly estragado, malfeito, estropiado
Thousands of women are infertile as a result of botched abortions.[anki:play:q:0]	botched adjective UK /bɒtʃt/ /bɑːtʃt/ (UK also bodged) used to describe something, usually a job, that is done badly estragado, malfeito, estropiado
She decided to pursue a career in finance.[anki:play:q:0]	pursue verb UK /pəˈsjuː/ US /pərˈsu/ present participle pursuing | past tense and past participle pursued to try to do something over a period of time dedicar-se a to follow someone or something, usually to try to catch them perseguir
I told you not to pursue.[anki:play:q:0]	pursue verb UK /pəˈsjuː/ US /pərˈsu/ present participle pursuing | past tense and past participle pursued to try to do something over a period of time dedicar-se a to follow someone or something, usually to try to catch them perseguir
He denies any liability for the damage caused.[anki:play:q:0]	liability noun UK /ˌlaɪ.əˈbɪl.ɪ.ti/ US /-ə.t̬i/ [ no plural ] the fact that someone is legally responsible for something responsabilidade
The business has liabilities of 2 million euros.[anki:play:q:0]	liability noun UK /ˌlaɪ.əˈbɪl.ɪ.ti/ US /-ə.t̬i/ liabilities FINANCE & ECONOMICS specialized debts passivo, dívidas
After a certain age, a car’s just a liability.[anki:play:q:0]	liability noun UK /ˌlaɪ.əˈbɪl.ɪ.ti/ US /-ə.t̬i/ something or someone that causes you a lot of trouble, often when that thing or person should be helping you estorvo
Sue always manages to upset somebody when we go out – she’s a real liability.[anki:play:q:0]	liability noun UK /ˌlaɪ.əˈbɪl.ɪ.ti/ US /-ə.t̬i/ [ no plural ] the fact that someone is legally responsible for something responsabilidade liabilities FINANCE & ECONOMICS specialized debts passivo, dívidas something or someone that causes you a lot of trouble, often when that thing or person should be helping you estorvo
Twelve people were hit by shrapnel in the attack.[anki:play:q:0]	shrapnel noun [ no plural ] UK /ˈʃræp.nəl/ US small pieces of metal that fly through the air when a bomb or similar weapon explodes and are intended to injure people estilhaços
a shrapnel wound[anki:play:q:0]	shrapnel noun [ no plural ] UK /ˈʃræp.nəl/ US small pieces of metal that fly through the air when a bomb or similar weapon explodes and are intended to injure people estilhaços
They had an argument and she’s still upset about it.[anki:play:q:0]	upset adjective UK /ʌpˈset/ US /ˌʌpˈset/ A2 sad or worried because something bad has happened aborrecido, chateado
The phone call had clearly upset her.[anki:play:q:0]	upset verb UK /ʌpˈset/ US /ˌʌpˈset/ present participle upsetting | past tense and past participle upset to make someone feel sad or worried aborrecer, chatear to cause problems for something contrariar, transtornar
If I arrived later, would that upset your plans?[anki:play:q:0]	upset verb UK /ʌpˈset/ US /ˌʌpˈset/ present participle upsetting | past tense and past participle upset to cause problems for something contrariar, transtornar
Egged on by his top aides, he was determined to win.[anki:play:q:0]	egg on someone — phrasal verb with egg verb US/ˈeɡˈɔn, ˈeɪɡ-, -ˈɑn/ to encourage someone to do something, esp. something unwise or bad:
We had to sign a waiver, giving up any rights to the land in the future.[anki:play:q:0]	waiver noun UK /ˈweɪ.vər/ US /ˈweɪ.vɚ/ an agreement that you do not have to pay or obey something renúncia, declaração de renúncia
He is liable to get angry if you wake him.[anki:play:q:0]	liable adjective UK /ˈlaɪ·ə·bl/ US /ˈlɑɪ·ə·bəl/ be liable to do something to be likely to do something ser bem provável de fazer algo
Now you need to bring in a mongoose.[anki:play:q:0]	mongoose noun UK /ˈmɒŋ.ɡuːs/ US /ˈmɑːŋ.ɡuːs/ plural mongooses a small tropical animal with a long tail that eats snakes, rats, and birds’ eggs mangusto
The wrestler tried to give his opponent a wedgie.[anki:play:q:0]	wedgie noun [ C ] UK /ˈwedʒ.i/ US /ˈwedʒ.i/ wedgie noun [C] (UNDERWEAR) [ C ] informal humorous an occasion when someone's underwear moves or is pulled up so it is uncomfortably tight around, or between the two sides of, their bottom:
She thought I’d snitched on her.[anki:play:q:0]	snitch verb UK /snɪtʃ/ US /snɪtʃ/ informal disapproving to secretly tell someone in authority that someone else has done something bad, often in order to cause trouble dedar, chibar OBS: I'd (I had) - I had snitched I'd (I would):
He snitched to my boss that I’d been making long-distance calls at work![anki:play:q:0]	snitch verb UK /snɪtʃ/ US /snɪtʃ/ informal disapproving to secretly tell someone in authority that someone else has done something bad, often in order to cause trouble dedar, chibar
Imagine a hammock that an elephant sat in.[anki:play:q:0]	hammock noun UK /ˈhæm.ək/ US a type of bed used especially outside, consisting of a net or long piece of strong cloth that you tie between two trees or poles so that it swings (= moves sideways through the air) rede (para dormir)
Loose electric wires were dangling from the wall.[anki:play:q:0]	dangle verb UK /ˈdæŋ.ɡl̩/ US to hang loosely, or to hold something so that it hangs loosely balançar to offer someone something that they want in order to persuade that person to do something oferecer
He dangled the puppet in front of the children.[anki:play:q:0]	dangle verb UK /ˈdæŋ.ɡl̩/ US to hang loosely, or to hold something so that it hangs loosely balançar
I’ve tried dangling all kinds of offers in front of him to get him to work harder at school, but nothing works.[anki:play:q:0]	dangle verb UK /ˈdæŋ.ɡl̩/ US to hang loosely, or to hold something so that it hangs loosely balançar to offer someone something that they want in order to persuade that person to do something oferecer
"""Where did you get that money?"" ""I snitched it from my dad when he wasn't looking.""[anki:play:q:0]"	snitch verb UK /snɪtʃ/ US /snɪtʃ/ snitch verb (TELL SECRETLY) [ T ] informal to steal something:
Dad snitched the Halloween sweets.[anki:play:q:0]	snitch verb UK /snɪtʃ/ US /snɪtʃ/ snitch verb (TELL SECRETLY) [ T ] informal to steal something:
You little snitch![anki:play:q:0]	snitch noun [ C ] informal disapproving UK /snɪtʃ/ US /snɪtʃ/ someone who secretly tells someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb infml US /snɪtʃ/ snitch verb (TELL SECRETLY) [ I ] to secretly tell someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb (STEAL) [ T ] to steal, or to take without permission: snitch noun [ C ] US /snɪtʃ/ infml a person who secretly tells someone in authority that someone else has done something bad: snitch verb UK /snɪtʃ/ US /snɪtʃ/ snitch verb (TELL SECRETLY) [ I ] informal disapproving to secretly tell someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb (STEAL) [ T ] informal to steal something:
People who cooperate with police are viewed by their neighbours as snitches.[anki:play:q:0]	snitch noun [ C ] informal disapproving UK /snɪtʃ/ US /snɪtʃ/ someone who secretly tells someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb infml US /snɪtʃ/ snitch verb (TELL SECRETLY) [ I ] to secretly tell someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb (STEAL) [ T ] to steal, or to take without permission: snitch noun [ C ] US /snɪtʃ/ infml a person who secretly tells someone in authority that someone else has done something bad: snitch verb UK /snɪtʃ/ US /snɪtʃ/ snitch verb (TELL SECRETLY) [ I ] informal disapproving to secretly tell someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb (STEAL) [ T ] informal to steal something:
If you keep snitching on your friends, you won’t have many left.[anki:play:q:0]	snitch noun [ C ] informal disapproving UK /snɪtʃ/ US /snɪtʃ/ someone who secretly tells someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb infml US /snɪtʃ/ snitch verb (TELL SECRETLY) [ I ] to secretly tell someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb (STEAL) [ T ] to steal, or to take without permission: snitch noun [ C ] US /snɪtʃ/ infml a person who secretly tells someone in authority that someone else has done something bad: snitch verb UK /snɪtʃ/ US /snɪtʃ/ snitch verb (TELL SECRETLY) [ I ] informal disapproving to secretly tell someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb (STEAL) [ T ] informal to steal something:
I snitched a pencil from your desk – hope you don’t mind.[anki:play:q:0]	snitch noun [ C ] informal disapproving UK /snɪtʃ/ US /snɪtʃ/ someone who secretly tells someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb infml US /snɪtʃ/ snitch verb (TELL SECRETLY) [ I ] to secretly tell someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb (STEAL) [ T ] to steal, or to take without permission: snitch noun [ C ] US /snɪtʃ/ infml a person who secretly tells someone in authority that someone else has done something bad: snitch verb UK /snɪtʃ/ US /snɪtʃ/ snitch verb (TELL SECRETLY) [ I ] informal disapproving to secretly tell someone in authority that someone else has done something bad, often in order to cause trouble: snitch verb (STEAL) [ T ] informal to steal something:
Don’t be a snitch.[anki:play:q:0]	noun [ C ] US /snɪtʃ/ infml a person who secretly tells someone in authority that someone else has done something bad:
a senior government aide[anki:play:q:0]	aide noun UK /eɪd/ US a person whose job is to help someone important, such as a member of a government or a military officer of high rank assistente
an aide to the prime minister[anki:play:q:0]	aide noun UK /eɪd/ US a person whose job is to help someone important, such as a member of a government or a military officer of high rank assistente
Even better, we'll plant it with a pansy.[anki:play:q:0]	pansy noun UK /ˈpæn·zi/ US /ˈpæn·zi/ plural pansies a small garden flower with round petals that can be many different colours amor-perfeito
He’s sitting in his bedroom snivelling because he was told off for not doing his homework[anki:play:q:0]	snivel verb UK /ˈsnɪv.əl/ US /ˈsnɪv.əl/ -ll- or US usually -l- to cry slightly in a way that is weak and does not make other people feel sympathy for you choramingar
Darren got told off for talking in class.[anki:play:q:0]	tell someone off — phrasal verb with tell verb UK /tel/ US /tel/ past tense and past participle told to tell someone that they have done something wrong and that you are angry about it repreender alguém, passar uma descompostura em alguém
He developed an intense hatred of all women.[anki:play:q:0]	hatred noun [ no plural ] UK /ˈheɪ·trɪd/ US /ˈheɪ·trɪd/ a great dislike of someone or something ódio
What’s all the fuss about?[anki:play:q:0]	fuss noun [ no plural ] UK /fʌs/ US /fʌs/ excitement or worry about something that is not important alvoroço, confusão make a fuss to complain about something fazer uma cena make a fuss of someone to give someone a lot of attention and treat them well fuss verb UK /fʌs/ US /fʌs/ to worry too much or get too excited, especially about things that are not important preocupar-se (com ninharias)
He made a big fuss because I was five minutes late[anki:play:q:0]	fuss noun [ no plural ] UK /fʌs/ US /fʌs/ make a fuss to complain about something fazer uma cena
My uncle always makes a big fuss of the children.[anki:play:q:0]	fuss noun [ no plural ] UK /fʌs/ US /fʌs/ make a fuss of someone to give someone a lot of attention and treat them well
Please don’t fuss, Mum. Everything is under control.[anki:play:q:0]	fuss noun [ no plural ] UK /fʌs/ US /fʌs/ excitement or worry about something that is not important alvoroço, confusão make a fuss to complain about something fazer uma cena make a fuss of someone to give someone a lot of attention and treat them well fuss verb UK /fʌs/ US /fʌs/ to worry too much or get too excited, especially about things that are not important preocupar-se (com ninharias)
He was arrested for smuggling drugs.[anki:play:q:0]	smuggle verb UK /ˈsmʌɡ·l/ US /ˈsmʌɡ·əl/ present participle smuggling | past tense and past participle smuggled to take something into or out of a place in an illegal or secret way contrabandear
drug smugglers[anki:play:q:0]	smuggle verb UK /ˈsmʌɡ·l/ US /ˈsmʌɡ·əl/ present participle smuggling | past tense and past participle smuggled to take something into or out of a place in an illegal or secret way contrabandear smuggler noun UK /ˈsmʌɡ·lər/ US /ˈsmʌɡ·lər/ contrabandista muggling noun [ no plural ] UK /ˈsmʌɡ·lɪŋ/ US /ˈsmʌɡ·lɪŋ/ contrabando
tobacco smuggling[anki:play:q:0]	smuggle verb UK /ˈsmʌɡ·l/ US /ˈsmʌɡ·əl/ present participle smuggling | past tense and past participle smuggled to take something into or out of a place in an illegal or secret way contrabandear smuggler noun UK /ˈsmʌɡ·lər/ US /ˈsmʌɡ·lər/ contrabandista muggling noun [ no plural ] UK /ˈsmʌɡ·lɪŋ/ US /ˈsmʌɡ·lɪŋ/ contrabando
Mike’s buggered up the video again.[anki:play:q:0]	bugger sth up — phrasal verb with bugger verb UK /ˈbʌɡ.ər/ US /ˈbʌɡ.ɚ/ UK offensive to damage something or cause problems by doing something stupid ferrar algo, ferrar tudo
Lubricated with special grease for long life.[anki:play:q:0]	grease noun [ no plural ] UK /ɡriːs/ US /ɡris/ a substance such as oil or fat graxa, gordura
Rosa just bought a disco ball and a peacock.[anki:play:q:0]	peacock noun UK /ˈpiː·kɒk/ US /ˈpiˌkɑk/ a large male bird with long, brightly coloured tail feathers pavão
Although I cherish my children, I do allow them their independence.[anki:play:q:0]	cherish verb UK /ˈtʃer.ɪʃ/ US to love, protect, and care for someone or something that is important to you amar, valorizar to keep hopes, memories, or ideas in your mind because they are important to you and bring you pleasure guardar
Her most cherished possession is a 1926 letter from F. Scott Fitzgerald.[anki:play:q:0]	cherish verb UK /ˈtʃer.ɪʃ/ US to love, protect, and care for someone or something that is important to you amar, , valorizar to keep hopes, memories, or ideas in your mind because they are important to you and bring you pleasure guardar
Freedom of speech is a cherished right in this country.[anki:play:q:0]	cherish verb UK /ˈtʃer.ɪʃ/ US to love, protect, and care for someone or something that is important to you amar, valorizar OBS: (= carefully protected)
I cherish the memories of the time we spent together[anki:play:q:0]	cherish verb UK /ˈtʃer.ɪʃ/ US to love, protect, and care for someone or something that is important to you amar, , valorizar to keep hopes, memories, or ideas in your mind because they are important to you and bring you pleasure guardar
[Grammar] You should stop worrying about it.[anki:play:q:0]	Você deveria parar de se preocupar com isso.
[Grammar] You shouldn't drink and drive.[anki:play:q:0]	Você não deveria beber e dirigir.
[Grammar] Should I call him and apologize?[anki:play:q:0]	Deveria eu ligar para ele e pedir desculpas?(Será que eu deveria ligar para ele e pedir desculpas?)
[Grammar] He should've been more careful.[anki:play:q:0]	Ele deveria ter sido mais cuidadoso.
[Grammar] The bus should've arrived ten minutes ago.[anki:play:q:0]	O ônibus deveria ter chegado dez minutos atrás.
[Grammar] She shouldn't have spoken to him so rudely.[anki:play:q:0]	Ela não deveria ter falado com ele de forma tão grosseira.
[Grammar] Should I turn the music down?[anki:play:q:0]	Você acha que eu devo baixar a música?
[Grammar] What should we have for lunch?[anki:play:q:0]	O que você acha que podemos comer no almoço?
a reliable car[anki:play:q:0]	reliable adjective UK /rɪˈlaɪ·ə·bl/ US /rɪˈlɑɪ·ə·bəl/ B1 able to be trusted or believed confiável adverb UK /rɪˈlaɪ·ə·bli/ US /rɪˈlɑɪ·ə·bli/ com segurança
I am reliably informed that the concert has been cancelled.[anki:play:q:0]	reliable adverb UK /rɪˈlaɪ·ə·bli/ US /rɪˈlɑɪ·ə·bli/ com segurança
The dog growled and bared its fangs.[anki:play:q:0]	fang noun UK /fæŋ/ US a long, sharp tooth dente canino, presa
All traffic will be detoured during the parade.[anki:play:q:0]	detour noun UK /ˈdiː·tʊər/ US /ˈdi·tʊər/ a different, longer route that must be used to avoid something desvio detour verb US UK /ˈdiː·tʊər/ US /ˈdi·tʊər/ desviar
[Grammar] We should arrive before dark.[anki:play:q:0]	Nós provavelmente chegaremos antes do anoitecer.
[Grammar] The roads should be less crowded today.[anki:play:q:0]	As estradas provavelmente estarão menos cheias hoje.
[Grammar] It should be snowing now, according to the weather forecast.[anki:play:q:0]	Deveria estar nevando agora, de acordo com a previsão do tempo.
[Grammar] Should you need any help, here's my number.[anki:play:q:0]	Caso você precise de ajuda, aqui está meu número
[Grammar] If you should change your mind, let me know.[anki:play:q:0]	Caso você mude de ideia, me informe.
[Grammar] Should anyone call, please tell them I'm busy.[anki:play:q:0]	Caso alguém ligar, por favor fale que eu estou ocupado.
He's starting to growl again.[anki:play:q:0]	growl verb UK /ɡraʊl/ US /ɡrɑʊl/ If a dog growls, it makes a deep, angry noise. rosnar growl noun UK /ɡraʊl/ US /ɡrɑʊl/ rosnado
bare legs[anki:play:q:0]	bare adjective UK /beər/ US /beər/ not covered by clothes nu, despido, descoberto not covered by anything vazio, desnudo, desguarnecido bare verb UK /beər/ US /beər/ to take away the thing that is covering something so that it can be seen desnudar, exibir
The walls were bare.[anki:play:q:0]	bare adjective UK /beər/ US /beər/ not covered by clothes nu, despido, descoberto not covered by anything vazio, desnudo, desguarnecido bare verb UK /beər/ US /beər/ to take away the thing that is covering something so that it can be seen desnudar, exibir
He bared his chest.[anki:play:q:0]	bare verb UK /beər/ US /beər/ to take away the thing that is covering something so that it can be seen desnudar, exibir
The dog bared its teeth.[anki:play:q:0]	bare verb UK /beər/ US /beər/ to take away the thing that is covering something so that it can be seen desnudar, exibir bare adjective UK /beər/ US /beər/ not covered by clothes nu, despido, descoberto not covered by anything vazio, desnudo, desguarnecido
Knowledge of languages is a real asset in this sort of work.[anki:play:q:0]	asset noun UK /ˈæs.et/ US /ˈæs.et/ a useful or valuable quality, skill, or person vantagem something valuable belonging to a person or organization that can be used for the payment of debts bem, ativo
He’ll be a great asset to the team.[anki:play:q:0]	asset noun UK /ˈæs.et/ US /ˈæs.et/ a useful or valuable quality, skill, or person vantagem something valuable belonging to a person or organization that can be used for the payment of debts bem, ativo
A company’s assets can consist of cash, investments, specialist knowledge, or copyright material.[anki:play:q:0]	asset noun UK /ˈæs.et/ US /ˈæs.et/ a useful or valuable quality, skill, or personvantagem something valuable belonging to a person or organization that can be used for the payment of debts bem, ativo
The insurance also indemnifies the house against flooding[anki:play:q:0]	indemnify verb FINANCE & ECONOMICS formal or specialized UK /ɪnˈdem.nɪ.faɪ/ US /ɪnˈdem.nə.faɪ/ to protect someone or something against possible damage or loss by paying an indemnity to cover the costs indenizar
He was an outstanding football player.[anki:play:q:0]	outstanding adjective UK /ˌaʊtˈstæn·dɪŋ/ US /ˌɑʊtˈstæn·dɪŋ/ excellent and much better than most destacado, excepcional
[Grammar] A present for me? You shouldn't have![anki:play:q:0]	Um presente para mim? Não precisava!
[Grammar] I find it astonishing that he should be so rude to you.[anki:play:q:0]	Eu acho surpreendente que ele possa ser tão grosso com você.
[Grammar] It's strange that you should say that.[anki:play:q:0]	É estranho você dizer isso.
[Grammar] Funny you should mention it.[anki:play:q:0]	Engraçado você mencionar isso.
[Grammar][Inglês Britânico] If my husband treated me like that, I should divorce him.[anki:play:q:0]	Se meu marido me tratasse dessa maneira, eu me divorciaria dele.
[Grammar][Inglês Britânico] I should be surprised if many people go to the fair on such a rainy day.[anki:play:q:0]	Eu ficaria surpreso se muitas pessoas fossem a feira em um dia tão chuvoso.
[Grammar][Inglês Britânico] I should see a doctor if I were you. [anki:play:q:0]	Eu veria (iria a) um médico se fosse você.
[Grammar][Inglês Britânico] I should like to call my lawyer.[anki:play:q:0]	Eu gostaria de ligar para o meu advogado.
"[Grammar][Inglês Britânico] ""Would you care for a drink?"" ""I should like one very much.""[anki:play:q:0]"	"""Você gostaria de uma bebida?"" ""Eu gostaria muito de uma (bebida)."""
[Grammar] I looked up and what should I see but a hummingbird.[anki:play:q:0]	Eu olhei para cima e adivinha o que eu vi? Um beija-flor!
[Grammar] They were walking along when who should they see but John![anki:play:q:0]	Eles estavam caminhando quando adivinha quem eles viram? O John!
Don’t be such a divvy![anki:play:q:0]	divvy noun UK informal UK /ˈdɪv.i/ US /ˈdɪv.i/ (also div) a stupid person idiota, estúpido, -a
He hoarded antique books in the attic.[anki:play:q:0]	hoard verb UK /hɔːd/ US /hɔrd/ to collect a lot of something, often secretly acumular, ajuntar às escondidas
Police found a hoard of stolen jewellery in the car.[anki:play:q:0]	hoard verb UK /hɔːd/ US /hɔrd/ to collect a lot of something, often secretly acumular, ajuntar às escondidas hoard noun UK /hɔːd/ US /hɔrd/ a lot of something that someone keeps secretly acúmulo
I saw them snogging on the back seat of a bus.[anki:play:q:0]	snog verb UK informal UK /snɒɡ/ US /snɑːɡ/ to kiss and hold a person in a sexual way dar um amasso em, amassar-se snog noun UK US amasso
I’ve never snogged (with) a man with a beard.[anki:play:q:0]	snog verb UK informal UK /snɒɡ/ US /snɑːɡ/ to kiss and hold a person in a sexual way dar um amasso em, amassar-se snog noun UK US amasso
He caught us having a snog.[anki:play:q:0]	snog verb UK informal UK /snɒɡ/ US /snɑːɡ/ to kiss and hold a person in a sexual way dar um amasso em, amassar-se snog noun UK US amasso
a fire hazard[anki:play:q:0]	hazard noun UK /ˈhæz·əd/ US /ˈhæz·ərd/ something that is dangerous perigo, risco
a health hazard[anki:play:q:0]	hazard noun UK /ˈhæz·əd/ US /ˈhæz·ərd/ something that is dangerous perigo, risco
First-time parents: acquisition of parenting skills.[anki:play:q:0]	parenting noun [ no plural ] UK /ˈpeə.rən.tɪŋ/ US /ˈper.ən.t̬ɪŋ/ the raising of children and all the responsibilities and activities that are involved in it criação, cuidado parental
See that house? Holy moly![anki:play:q:0]	holy moly exclamation mainly US informal (also holy moley) UK /ˌhəʊ.li ˈməʊ.li/ US /ˌhoʊ.li ˈmoʊ.li/ used to show that you think something is surprising, shocking, or impressive:
They found the helicopter downed[anki:play:q:0]	caído
Some assumed it was a meteor or a downed satellite.[anki:play:q:0]	caido
He scowled at me from behind his paper.[anki:play:q:0]	scowl verb UK /skaʊl/ US /skɑʊl/ to look at someone angrily lançar um olhar mal-humorado, franzir as sobrancelhas scowl noun UK /skaʊl/ US /skɑʊl/ a look that shows you are angry carranca, cenho
You better hope he's stubborn.[anki:play:q:0]	stubborn adjective UK /ˈstʌb·ən/ US /ˈstʌb·ərn/ never changing your ideas, plans, etc. even when you should teimoso, obstinado stubbornly adverb UK /ˈstʌb·ən·li/ US /ˈstʌb·ərn·li/ teimosamente stubbornness noun [ no plural ] UK /ˈstʌb·ən·nəs/ US /ˈstʌb·ərn·nəs/ teimosia
We're Vikings. We have stubbornness issues.[anki:play:q:0]	stubbornness noun [ no plural ] UK /ˈstʌb·ən·nəs/ US /ˈstʌb·ərn·nəs/ teimosia stubborn adjective UK /ˈstʌb·ən/ US /ˈstʌb·ərn/ never changing your ideas, plans, etc. even when you should teimoso, obstinado stubbornly adverb UK /ˈstʌb·ən·li/ US /ˈstʌb·ərn·li/ teimosamente
a spool of cotton[anki:play:q:0]	spool noun [ C ] UK /spuːl/ US /spuːl/ a tube-shaped object with top and bottom edges that stick out and around which a length of thread, wire, film, etc. is wrapped in order to store it:
She pricked her finger on a pin.[anki:play:q:0]	pin noun UK /pɪn/ US /pɪn/ a piece of jewellery or another small object that is fastened to clothes with a pin alfinete
a gold butterfly pin[anki:play:q:0]	pin noun UK /pɪn/ US /pɪn/ a piece of jewellery or another small object that is fastened to clothes with a pin alfinete
She had a ribbon pinned to her jacket.[anki:play:q:0]	pin verb UK /pɪn/ US /pɪn/ present participle pinning | past tense and past participle pinned B1 to fasten something with a pin alfinetar, prender PIN noun UK /pɪn/ US /pɪn/ abbreviation for personal identification number: a number that no one else knows that allows you to use a plastic card to pay for things or get money from a bank senha pin noun UK /pɪn/ US /pɪn/ B1 a thin piece of metal with a sharp point used to fasten pieces of cloth together or to fasten an object to cloth afixar, prender a piece of jewellery or another small object that is fastened to clothes with a pin alfinete
You're going to get a little reel of microfilm.[anki:play:q:0]	reel noun UK /riːl/ US /ril/ an object shaped like a wheel that you can put film, thread, etc. around bobina, carretel
The guerrillas vowed (that) they would overthrow the government.[anki:play:q:0]	vow verb UK /vaʊ/ US to make a determined decision or promise to do something jurar
After the awful meals we had last Christmas, I vowed to do more of the cooking myself.[anki:play:q:0]	vow verb UK /vaʊ/ US to make a determined decision or promise to do something jurar
Quick, hide behind the drape.[anki:play:q:0]	drape noun UK /dreɪp/ US drapes US (also draperies) heavy curtains made with thick cloth cortinas
to downsize your workforce[anki:play:q:0]	downsize verb UK /ˈdaʊn.saɪz/ US If you downsize a company or organization, you make it smaller by reducing the number of people working for it, and if it downsizes, it becomes smaller in this way. reduzir o tamanho de, reduzir de tamanho, reduzir os efetivos downsizing noun [ no plural ] UK /-saɪ.zɪŋ/ US redução de efetivos corporate downsizing
